name	group	GC_prop	CpG_prop
atac_P02495	prom	0.386	0.034
atac_P02499	prom	0.416	0.042
atac_L13024	prom	0.428	0.054
atac_L13029	prom	0.344	0.004
atac_L13037	prom	0.35	0.008
atac_L13046	prom	0.418	0.018
atac_L13059	prom	0.336	0.002
atac_L13111	prom	0.436	0.05
atac_L13143	prom	0.556	0.08
atac_L13192	prom	0.466	0.058
atac_L06979	prom	0.434	0.052
atac_L06992	prom	0.402	0.052
atac_L07000	prom	0.49	0.066
atac_L07010	prom	0.392	0.036
atac_P01431	prom	0.384	0.046
atac_L07069	prom	0.496	0.056
atac_L07095	prom	0.43	0.054
atac_L07099	prom	0.404	0.068
atac_L07139	prom	0.448	0.058
atac_L07163	prom	0.404	0.036
atac_L07165	prom	0.47	0.07
atac_L07181	prom	0.406	0.052
atac_L07188	prom	0.406	0.036
atac_L07193	prom	0.466	0.038
atac_L07207	prom	0.476	0.046
atac_L07238	prom	0.412	0.04
atac_L07240	prom	0.416	0.052
atac_L07246	prom	0.434	0.046
atac_L07253	prom	0.422	0.038
atac_P01464	prom	0.388	0.028
atac_L07343	prom	0.336	0.026
atac_L07344	prom	0.352	0.018
atac_L07345	prom	0.362	0.018
atac_L07347	prom	0.392	0.046
atac_L07369	prom	0.406	0.05
atac_P01480	prom	0.478	0.082
atac_L07378	prom	0.416	0.046
atac_L07391	prom	0.446	0.062
atac_L07407	prom	0.438	0.06
atac_L07412	prom	0.474	0.064
atac_P01485	prom	0.492	0.074
atac_L07432	prom	0.404	0.052
atac_L07470	prom	0.416	0.038
atac_L07475	prom	0.432	0.036
atac_P01504	prom	0.468	0.05
atac_L07514	prom	0.346	0.026
atac_L07525	prom	0.456	0.052
atac_L07534	prom	0.42	0.036
atac_L07536	prom	0.42	0.046
atac_L07546	prom	0.434	0.034
atac_P01510	prom	0.414	0.028
atac_P01513	prom	0.366	0.022
atac_L07562	prom	0.408	0.036
atac_L07564	prom	0.414	0.038
atac_L07587	prom	0.47	0.052
atac_L07589	prom	0.394	0.04
atac_L07591	prom	0.43	0.05
atac_L07594	prom	0.388	0.024
atac_L07625	prom	0.478	0.064
atac_L07640	prom	0.402	0.04
atac_L07679	prom	0.48	0.054
atac_L07682	prom	0.34	0.026
atac_L07690	prom	0.424	0.046
atac_L07703	prom	0.386	0.044
atac_L07710	prom	0.468	0.046
atac_L07716	prom	0.456	0.05
atac_L07718	prom	0.502	0.07
atac_L07736	prom	0.438	0.044
atac_L07738	prom	0.416	0.034
atac_L07750	prom	0.444	0.056
atac_L07780	prom	0.476	0.058
atac_P01578	prom	0.448	0.056
atac_L07828	prom	0.416	0.032
atac_L07830	prom	0.46	0.052
atac_P01580	prom	0.398	0.036
atac_L07839	prom	0.454	0.048
atac_L07848	prom	0.412	0.036
atac_L07849	prom	0.422	0.044
atac_P01597	prom	0.422	0.032
atac_L07915	prom	0.452	0.048
atac_L07941	prom	0.446	0.054
atac_L07995	prom	0.404	0.046
atac_L08006	prom	0.43	0.038
atac_L08071	prom	0.414	0.036
atac_L08075	prom	0.36	0.032
atac_L08132	prom	0.382	0.044
atac_L08134	prom	0.368	0.038
atac_L08181	prom	0.404	0.032
atac_L08183	prom	0.408	0.028
atac_L08184	prom	0.39	0.034
atac_P01663	prom	0.44	0.046
atac_L08211	prom	0.39	0.042
atac_L08213	prom	0.478	0.042
atac_L08219	prom	0.42	0.05
atac_L08223	prom	0.394	0.054
atac_L08230	prom	0.374	0.022
atac_L08261	prom	0.498	0.048
atac_P01679	prom	0.398	0.034
atac_P01681	prom	0.428	0.036
atac_L08297	prom	0.406	0.052
atac_L08314	prom	0.424	0.042
atac_L08336	prom	0.47	0.046
atac_L08338	prom	0.388	0.026
atac_L05429	prom	0.526	0.044
atac_L05446	prom	0.386	0.032
atac_L05456	prom	0.436	0.038
atac_L05469	prom	0.43	0.042
atac_P01118	prom	0.388	0.048
atac_L05504	prom	0.428	0.05
atac_L05506	prom	0.48	0.074
atac_L05539	prom	0.42	0.036
atac_L05549	prom	0.448	0.058
atac_L05550	prom	0.364	0.03
atac_L05552	prom	0.576	0.068
atac_P01132	prom	0.502	0.07
atac_L05556	prom	0.398	0.044
atac_L05563	prom	0.526	0.076
atac_L05598	prom	0.43	0.04
atac_P01159	prom	0.394	0.03
atac_L05626	prom	0.416	0.034
atac_P01164	prom	0.464	0.05
atac_L05653	prom	0.376	0.038
atac_L05664	prom	0.332	0.036
atac_L05671	prom	0.432	0.034
atac_L05702	prom	0.596	0.066
atac_L05711	prom	0.428	0.038
atac_L05809	prom	0.46	0.052
atac_L05813	prom	0.354	0.02
atac_L05822	prom	0.41	0.038
atac_L05883	prom	0.442	0.048
atac_L05902	prom	0.46	0.052
atac_P01230	prom	0.322	0.038
atac_L05939	prom	0.444	0.034
atac_L05964	prom	0.458	0.02
atac_L05990	prom	0.452	0.062
atac_L05992	prom	0.43	0.04
atac_P01247	prom	0.45	0.064
atac_L06011	prom	0.482	0.064
atac_P01248	prom	0.402	0.028
atac_L06018	prom	0.49	0.056
atac_L06024	prom	0.426	0.032
atac_L06041	prom	0.418	0.038
atac_P01258	prom	0.412	0.04
atac_L06049	prom	0.516	0.06
atac_L06053	prom	0.438	0.046
atac_L06055	prom	0.43	0.028
atac_L06057	prom	0.362	0.028
atac_L06059	prom	0.406	0.038
atac_L06064	prom	0.458	0.03
atac_L06116	prom	0.56	0.078
atac_L06122	prom	0.378	0.042
atac_L06140	prom	0.504	0.058
atac_L06142	prom	0.364	0.034
atac_L06145	prom	0.362	0.032
atac_L06164	prom	0.45	0.042
atac_L06178	prom	0.352	0.032
atac_L06179	prom	0.422	0.036
atac_L06195	prom	0.44	0.036
atac_L06212	prom	0.42	0.05
atac_L06220	prom	0.36	0.044
atac_L06222	prom	0.454	0.034
atac_L06223	prom	0.482	0.074
atac_P01306	prom	0.446	0.042
atac_L06233	prom	0.468	0.06
atac_L06256	prom	0.412	0.03
atac_L06257	prom	0.51	0.076
atac_L06262	prom	0.486	0.042
atac_L06263	prom	0.454	0.034
atac_L06264	prom	0.472	0.052
atac_L06284	prom	0.338	0.022
atac_P01315	prom	0.418	0.05
atac_L06289	prom	0.402	0.034
atac_L06330	prom	0.428	0.048
atac_L06338	prom	0.542	0.064
atac_L06339	prom	0.394	0.048
atac_L06351	prom	0.436	0.04
atac_L06352	prom	0.416	0.034
atac_P01336	prom	0.59	0.09
atac_L06371	prom	0.492	0.058
atac_L06373	prom	0.472	0.056
atac_L06376	prom	0.37	0.04
atac_L06379	prom	0.464	0.064
atac_L06380	prom	0.462	0.06
atac_P01339	prom	0.448	0.072
atac_L06383	prom	0.47	0.046
atac_L06384	prom	0.496	0.048
atac_L06400	prom	0.432	0.046
atac_L06461	prom	0.41	0.04
atac_L06462	prom	0.45	0.03
atac_L06464	prom	0.518	0.08
atac_L06471	prom	0.458	0.048
atac_L06512	prom	0.362	0.034
atac_L06523	prom	0.442	0.058
atac_L06550	prom	0.482	0.036
atac_L06579	prom	0.474	0.054
atac_L06613	prom	0.422	0.046
atac_L06663	prom	0.506	0.042
atac_L06722	prom	0.458	0.042
atac_L06767	prom	0.538	0.088
atac_L06779	prom	0.478	0.07
atac_L06801	prom	0.468	0.058
atac_L06806	prom	0.476	0.048
atac_P01402	prom	0.402	0.03
atac_L06815	prom	0.398	0.038
atac_L06910	prom	0.386	0.042
atac_L13226	prom	0.462	0.068
atac_L13308	prom	0.414	0.05
atac_L13316	prom	0.346	0.024
atac_L13378	prom	0.404	0.046
atac_L13398	prom	0.506	0.064
atac_L13458	prom	0.412	0.046
atac_L13470	prom	0.352	0.028
atac_L13471	prom	0.374	0.046
atac_L13504	prom	0.552	0.062
atac_L13581	prom	0.458	0.046
atac_L13587	prom	0.422	0.046
atac_L13591	prom	0.456	0.048
atac_P02578	prom	0.36	0.036
atac_P02583	prom	0.334	0.022
atac_P02584	prom	0.372	0.02
atac_P02585	prom	0.496	0.062
atac_L13629	prom	0.394	0.028
atac_L13630	prom	0.41	0.026
atac_L13642	prom	0.576	0.092
atac_L13662	prom	0.482	0.062
atac_L13668	prom	0.448	0.038
atac_L13674	prom	0.4	0.042
atac_P02626	prom	0.452	0.048
atac_L13707	prom	0.348	0.038
atac_L13714	prom	0.398	0.036
atac_L13716	prom	0.418	0.042
atac_L13754	prom	0.454	0.058
atac_L13756	prom	0.456	0.058
atac_L13766	prom	0.42	0.034
atac_L13771	prom	0.41	0.016
atac_L13783	prom	0.448	0.046
atac_L13786	prom	0.486	0.058
atac_L13839	prom	0.388	0.036
atac_L13850	prom	0.442	0.046
atac_L13865	prom	0.456	0.048
atac_L13871	prom	0.474	0.056
atac_L13874	prom	0.432	0.052
atac_L13880	prom	0.39	0.026
atac_L13929	prom	0.352	0.03
atac_L13946	prom	0.374	0.026
atac_P02694	prom	0.392	0.03
atac_L14084	prom	0.414	0.04
atac_L14110	prom	0.396	0.028
atac_L14116	prom	0.446	0.042
atac_L14124	prom	0.396	0.022
atac_L14151	prom	0.446	0.036
atac_L14157	prom	0.404	0.048
atac_L14174	prom	0.432	0.036
atac_L14175	prom	0.444	0.038
atac_L14207	prom	0.42	0.052
atac_L14209	prom	0.422	0.036
atac_L14248	prom	0.488	0.07
atac_L14255	prom	0.454	0.052
atac_L14257	prom	0.406	0.048
atac_L14277	prom	0.392	0.032
atac_P02772	prom	0.442	0.042
atac_L14287	prom	0.382	0.028
atac_L14288	prom	0.402	0.042
atac_L14291	prom	0.446	0.03
atac_L14296	prom	0.474	0.062
atac_L14337	prom	0.44	0.06
atac_L14412	prom	0.41	0.04
atac_L04212	prom	0.408	0.046
atac_L04221	prom	0.468	0.054
atac_L04228	prom	0.46	0.062
atac_L04230	prom	0.426	0.062
atac_L04237	prom	0.458	0.042
atac_L04279	prom	0.414	0.036
atac_P00855	prom	0.344	0.036
atac_L04283	prom	0.394	0.032
atac_L04298	prom	0.5	0.076
atac_P00859	prom	0.476	0.06
atac_L04317	prom	0.498	0.042
atac_P00868	prom	0.406	0.044
atac_L04364	prom	0.376	0.03
atac_L04377	prom	0.472	0.046
atac_L04402	prom	0.486	0.052
atac_L04409	prom	0.44	0.042
atac_P00897	prom	0.424	0.048
atac_L04430	prom	0.438	0.042
atac_L04472	prom	0.448	0.034
atac_L04494	prom	0.364	0.024
atac_L04501	prom	0.4	0.038
atac_L04569	prom	0.414	0.046
atac_L04570	prom	0.36	0.02
atac_L04583	prom	0.412	0.04
atac_P00918	prom	0.444	0.056
atac_L04589	prom	0.414	0.028
atac_P00920	prom	0.384	0.022
atac_L04602	prom	0.43	0.042
atac_L04603	prom	0.422	0.034
atac_L04607	prom	0.41	0.038
atac_L04613	prom	0.392	0.038
atac_L04622	prom	0.416	0.066
atac_L04627	prom	0.392	0.05
atac_L04653	prom	0.412	0.042
atac_L04671	prom	0.408	0.038
atac_P00930	prom	0.466	0.026
atac_L04678	prom	0.432	0.042
atac_L04683	prom	0.376	0.044
atac_L04720	prom	0.516	0.076
atac_P00950	prom	0.456	0.03
atac_L04723	prom	0.4	0.04
atac_L04726	prom	0.418	0.058
atac_L04733	prom	0.484	0.048
atac_L04772	prom	0.562	0.06
atac_L04814	prom	0.432	0.058
atac_L04816	prom	0.39	0.02
atac_L04834	prom	0.398	0.042
atac_L04843	prom	0.428	0.046
atac_P00989	prom	0.43	0.03
atac_P01011	prom	0.37	0.03
atac_L04935	prom	0.356	0.038
atac_L04940	prom	0.426	0.038
atac_L04943	prom	0.414	0.05
atac_L04951	prom	0.386	0.046
atac_L04953	prom	0.468	0.048
atac_L04975	prom	0.394	0.04
atac_L04977	prom	0.46	0.026
atac_L04989	prom	0.482	0.058
atac_L05002	prom	0.418	0.034
atac_L05005	prom	0.386	0.04
atac_L05006	prom	0.49	0.044
atac_L05007	prom	0.514	0.048
atac_L05030	prom	0.47	0.054
atac_L05111	prom	0.362	0.024
atac_L05141	prom	0.46	0.056
atac_L05148	prom	0.564	0.05
atac_L05181	prom	0.448	0.054
atac_L05227	prom	0.416	0.046
atac_L05245	prom	0.402	0.036
atac_L05249	prom	0.376	0.032
atac_L05281	prom	0.5	0.064
atac_L05354	prom	0.422	0.05
atac_L14526	prom	0.52	0.072
atac_L14615	prom	0.416	0.052
atac_L14666	prom	0.446	0.02
atac_L14689	prom	0.404	0.036
atac_L14718	prom	0.448	0.02
atac_L14720	prom	0.394	0.036
atac_L14742	prom	0.452	0.048
atac_L14760	prom	0.468	0.056
atac_L14771	prom	0.392	0.056
atac_L14776	prom	0.396	0.042
atac_L14779	prom	0.41	0.052
atac_L14796	prom	0.388	0.034
atac_L14799	prom	0.416	0.026
atac_L14806	prom	0.32	0.036
atac_L14832	prom	0.422	0.04
atac_L14868	prom	0.444	0.05
atac_L14873	prom	0.448	0.054
atac_L14878	prom	0.454	0.066
atac_L14881	prom	0.37	0.032
atac_P02858	prom	0.366	0.044
atac_L14891	prom	0.414	0.036
atac_L14892	prom	0.478	0.036
atac_P02862	prom	0.364	0.034
atac_L14899	prom	0.396	0.04
atac_L14902	prom	0.424	0.062
atac_L14924	prom	0.476	0.048
atac_L14930	prom	0.434	0.036
atac_L14938	prom	0.374	0.03
atac_L14947	prom	0.41	0.036
atac_L14968	prom	0.422	0.028
atac_L15009	prom	0.386	0.034
atac_L15013	prom	0.5	0.06
atac_L15079	prom	0.38	0.046
atac_L15091	prom	0.336	0.036
atac_L15103	prom	0.4	0.036
atac_L15116	prom	0.366	0.03
atac_L15130	prom	0.354	0.032
atac_L15137	prom	0.412	0.034
atac_L15142	prom	0.424	0.048
atac_L15153	prom	0.512	0.062
atac_L15157	prom	0.394	0.034
atac_L15178	prom	0.448	0.052
atac_L15183	prom	0.424	0.03
atac_L15191	prom	0.444	0.058
atac_L15192	prom	0.366	0.036
atac_L15227	prom	0.32	0.02
atac_L15242	prom	0.464	0.036
atac_L15258	prom	0.386	0.026
atac_L15260	prom	0.372	0.03
atac_L15295	prom	0.384	0.036
atac_L15296	prom	0.548	0.064
atac_L15339	prom	0.414	0.052
atac_L15347	prom	0.492	0.06
atac_P02937	prom	0.442	0.052
atac_L15355	prom	0.45	0.048
atac_L15356	prom	0.378	0.032
atac_L15362	prom	0.47	0.044
atac_L15363	prom	0.426	0.052
atac_L15396	prom	0.394	0.042
atac_L15401	prom	0.408	0.048
atac_L15415	prom	0.462	0.042
atac_L15437	prom	0.398	0.036
atac_L15443	prom	0.436	0.036
atac_L15445	prom	0.43	0.038
atac_L15462	prom	0.486	0.048
atac_L15464	prom	0.354	0.034
atac_L15476	prom	0.462	0.032
atac_L15489	prom	0.42	0.032
atac_L15495	prom	0.48	0.048
atac_L15507	prom	0.526	0.064
atac_L15508	prom	0.426	0.028
atac_L15516	prom	0.478	0.054
atac_L15517	prom	0.448	0.046
atac_L15541	prom	0.402	0.034
atac_L15544	prom	0.4	0.034
atac_L15579	prom	0.512	0.046
atac_L15580	prom	0.434	0.038
atac_L15584	prom	0.48	0.064
atac_L15585	prom	0.488	0.052
atac_L15588	prom	0.362	0.048
atac_L15662	prom	0.458	0.038
atac_L15663	prom	0.424	0.032
atac_L15728	prom	0.448	0.048
atac_L15735	prom	0.454	0.05
atac_L15736	prom	0.412	0.04
atac_L15743	prom	0.354	0.03
atac_L15745	prom	0.394	0.05
atac_L15749	prom	0.432	0.036
atac_L15773	prom	0.414	0.042
atac_L15792	prom	0.362	0.032
atac_L15880	prom	0.388	0.022
atac_L15931	prom	0.438	0.038
atac_L15975	prom	0.456	0.064
atac_L15989	prom	0.556	0.086
atac_L08418	prom	0.53	0.064
atac_L08423	prom	0.37	0.034
atac_L08438	prom	0.446	0.042
atac_L08439	prom	0.47	0.036
atac_L08448	prom	0.464	0.044
atac_L08457	prom	0.448	0.022
atac_L08496	prom	0.424	0.036
atac_L08502	prom	0.436	0.028
atac_L08540	prom	0.476	0.048
atac_L08549	prom	0.464	0.04
atac_L08571	prom	0.396	0.044
atac_L08572	prom	0.394	0.042
atac_P01728	prom	0.476	0.068
atac_L08600	prom	0.408	0.04
atac_L08601	prom	0.496	0.04
atac_L08614	prom	0.41	0.04
atac_L08622	prom	0.342	0.036
atac_P01734	prom	0.452	0.044
atac_L08641	prom	0.41	0.044
atac_P01736	prom	0.478	0.068
atac_L08653	prom	0.376	0.032
atac_L08670	prom	0.442	0.046
atac_L08703	prom	0.38	0.028
atac_L08763	prom	0.442	0.038
atac_L08768	prom	0.47	0.062
atac_L08804	prom	0.404	0.026
atac_L08806	prom	0.37	0.038
atac_L08823	prom	0.438	0.05
atac_L08826	prom	0.48	0.054
atac_L08835	prom	0.466	0.072
atac_P01783	prom	0.318	0.022
atac_L08857	prom	0.416	0.028
atac_L08862	prom	0.496	0.046
atac_L08900	prom	0.452	0.054
atac_L08906	prom	0.46	0.042
atac_L08925	prom	0.55	0.06
atac_L08938	prom	0.356	0.032
atac_L08941	prom	0.462	0.058
atac_L08945	prom	0.48	0.064
atac_L08946	prom	0.42	0.046
atac_L08947	prom	0.416	0.05
atac_L08952	prom	0.482	0.054
atac_L08958	prom	0.44	0.044
atac_L08960	prom	0.55	0.068
atac_L09001	prom	0.554	0.088
atac_P01809	prom	0.36	0.04
atac_L09021	prom	0.378	0.03
atac_L09022	prom	0.412	0.038
atac_L09023	prom	0.476	0.066
atac_L09051	prom	0.378	0.028
atac_L09062	prom	0.488	0.056
atac_L09064	prom	0.402	0.042
atac_L09090	prom	0.34	0.03
atac_L09145	prom	0.476	0.058
atac_L09148	prom	0.414	0.03
atac_L09150	prom	0.47	0.044
atac_L09151	prom	0.428	0.056
atac_L09171	prom	0.41	0.032
atac_L09176	prom	0.444	0.06
atac_L09180	prom	0.408	0.038
atac_L09210	prom	0.522	0.048
atac_L09211	prom	0.462	0.06
atac_L09222	prom	0.388	0.034
atac_L09226	prom	0.44	0.036
atac_L09228	prom	0.398	0.038
atac_L09233	prom	0.42	0.044
atac_L09312	prom	0.356	0.032
atac_P01866	prom	0.448	0.056
atac_P01870	prom	0.372	0.038
atac_L09347	prom	0.448	0.054
atac_L09386	prom	0.36	0.038
atac_L09446	prom	0.382	0.026
atac_L09492	prom	0.536	0.086
atac_L09538	prom	0.466	0.064
atac_L09540	prom	0.404	0.042
atac_L09542	prom	0.372	0.03
atac_L09558	prom	0.44	0.054
atac_P01937	prom	0.414	0.048
atac_L09569	prom	0.378	0.032
atac_L09571	prom	0.476	0.05
atac_L09572	prom	0.44	0.05
atac_L09627	prom	0.388	0.03
atac_L09831	prom	0.464	0.024
atac_L22333	prom	0.414	0.03
atac_L22352	prom	0.458	0.048
atac_L22365	prom	0.422	0.052
atac_L22372	prom	0.446	0.062
atac_L22373	prom	0.388	0.032
atac_L22378	prom	0.442	0.062
atac_L22405	prom	0.444	0.042
atac_L22407	prom	0.406	0.024
atac_L22492	prom	0.42	0.042
atac_L22497	prom	0.468	0.068
atac_L22513	prom	0.452	0.012
atac_L22552	prom	0.498	0.018
atac_L22660	prom	0.478	0.072
atac_L22661	prom	0.456	0.062
atac_P04171	prom	0.508	0.052
atac_L22744	prom	0.428	0.044
atac_L22748	prom	0.538	0.06
atac_L22756	prom	0.498	0.062
atac_L22764	prom	0.434	0.032
atac_L22769	prom	0.434	0.04
atac_L22784	prom	0.398	0.04
atac_L22796	prom	0.4	0.022
atac_L22810	prom	0.444	0.036
atac_L22822	prom	0.416	0.044
atac_L22824	prom	0.412	0.054
atac_L22842	prom	0.364	0.04
atac_P04191	prom	0.454	0.028
atac_L22845	prom	0.374	0.036
atac_L22859	prom	0.498	0.038
atac_L22873	prom	0.47	0.048
atac_L22875	prom	0.49	0.064
atac_L22876	prom	0.478	0.066
atac_L22884	prom	0.444	0.058
atac_L22893	prom	0.518	0.066
atac_L22895	prom	0.434	0.042
atac_L22903	prom	0.376	0.044
atac_L22908	prom	0.452	0.05
atac_L22912	prom	0.462	0.044
atac_L22913	prom	0.398	0.046
atac_L22951	prom	0.454	0.046
atac_L22969	prom	0.436	0.032
atac_L22974	prom	0.458	0.048
atac_L23023	prom	0.452	0.05
atac_L23050	prom	0.436	0.032
atac_L23056	prom	0.384	0.036
atac_L23062	prom	0.388	0.032
atac_L23068	prom	0.482	0.042
atac_L23074	prom	0.488	0.052
atac_L23091	prom	0.5	0.048
atac_L23097	prom	0.48	0.068
atac_L23098	prom	0.47	0.06
atac_L23103	prom	0.384	0.044
atac_L23119	prom	0.414	0.05
atac_L23129	prom	0.382	0.018
atac_L23147	prom	0.416	0.034
atac_L23148	prom	0.432	0.048
atac_L23166	prom	0.404	0.052
atac_L23190	prom	0.448	0.042
atac_L23202	prom	0.454	0.052
atac_L23207	prom	0.528	0.064
atac_L23216	prom	0.45	0.048
atac_L23221	prom	0.504	0.042
atac_P04294	prom	0.384	0.04
atac_L23240	prom	0.376	0.028
atac_L23258	prom	0.492	0.064
atac_L23262	prom	0.432	0.046
atac_L23269	prom	0.394	0.03
atac_L23272	prom	0.462	0.06
atac_P04310	prom	0.358	0.032
atac_L23315	prom	0.414	0.046
atac_L23319	prom	0.432	0.038
atac_L23328	prom	0.474	0.048
atac_L23333	prom	0.426	0.044
atac_P04336	prom	0.424	0.038
atac_L23380	prom	0.4	0.038
atac_L23383	prom	0.422	0.036
atac_L23394	prom	0.396	0.03
atac_L23396	prom	0.372	0.03
atac_L23397	prom	0.418	0.048
atac_L23418	prom	0.462	0.034
atac_L23490	prom	0.414	0.048
atac_L23506	prom	0.412	0.05
atac_L23538	prom	0.394	0.03
atac_L23542	prom	0.36	0.048
atac_L23577	prom	0.486	0.092
atac_L23590	prom	0.352	0.042
atac_P04390	prom	0.406	0.03
atac_L23597	prom	0.45	0.062
atac_L23601	prom	0.404	0.042
atac_L23691	prom	0.48	0.066
atac_L23721	prom	0.38	0.028
atac_L23727	prom	0.372	0.034
atac_L23810	prom	0.38	0.038
atac_P03677	prom	0.488	0.07
atac_L19906	prom	0.44	0.038
atac_L19917	prom	0.392	0.034
atac_L19919	prom	0.416	0.03
atac_L19984	prom	0.362	0.038
atac_L19988	prom	0.376	0.032
atac_L20084	prom	0.444	0.032
atac_L20091	prom	0.364	0.032
atac_L20162	prom	0.466	0.056
atac_P03721	prom	0.4	0.028
atac_L20182	prom	0.428	0.044
atac_L20202	prom	0.392	0.044
atac_P03733	prom	0.334	0.04
atac_L20286	prom	0.434	0.054
atac_L20316	prom	0.406	0.03
atac_L20325	prom	0.374	0.038
atac_L20331	prom	0.424	0.046
atac_L20356	prom	0.376	0.036
atac_L20358	prom	0.374	0.028
atac_L20361	prom	0.47	0.058
atac_L20374	prom	0.42	0.034
atac_P03743	prom	0.35	0.036
atac_L20416	prom	0.372	0.028
atac_L20433	prom	0.388	0.024
atac_L20455	prom	0.43	0.024
atac_L20460	prom	0.386	0.038
atac_P03763	prom	0.508	0.096
atac_L20507	prom	0.462	0.048
atac_L20509	prom	0.506	0.07
atac_L20510	prom	0.418	0.02
atac_L20513	prom	0.474	0.064
atac_L20535	prom	0.382	0.034
atac_L20547	prom	0.442	0.032
atac_P03787	prom	0.328	0.03
atac_P03789	prom	0.448	0.04
atac_L20562	prom	0.376	0.026
atac_L20570	prom	0.408	0.034
atac_L20584	prom	0.49	0.048
atac_L20594	prom	0.47	0.054
atac_L20612	prom	0.424	0.048
atac_L20618	prom	0.452	0.056
atac_L20626	prom	0.402	0.04
atac_L20634	prom	0.408	0.03
atac_L20635	prom	0.524	0.05
atac_P03804	prom	0.358	0.024
atac_L20667	prom	0.5	0.054
atac_L20672	prom	0.398	0.038
atac_L20674	prom	0.512	0.066
atac_L20683	prom	0.392	0.048
atac_L20694	prom	0.406	0.056
atac_L20695	prom	0.424	0.048
atac_L20700	prom	0.352	0.03
atac_L20703	prom	0.332	0.022
atac_L20745	prom	0.482	0.048
atac_P03838	prom	0.406	0.04
atac_L20760	prom	0.356	0.044
atac_P03845	prom	0.37	0.022
atac_L20796	prom	0.448	0.038
atac_L20800	prom	0.412	0.034
atac_L20803	prom	0.358	0.03
atac_L20804	prom	0.476	0.058
atac_L20853	prom	0.37	0.04
atac_L20914	prom	0.476	0.05
atac_L20918	prom	0.428	0.05
atac_L20955	prom	0.328	0.024
atac_L20966	prom	0.404	0.04
atac_L20976	prom	0.506	0.054
atac_L20981	prom	0.39	0.03
atac_L20983	prom	0.518	0.064
atac_L20997	prom	0.474	0.054
atac_L20999	prom	0.396	0.022
atac_L21002	prom	0.432	0.04
atac_L21014	prom	0.48	0.06
atac_L21022	prom	0.462	0.03
atac_L21024	prom	0.41	0.038
atac_L21031	prom	0.478	0.042
atac_L21032	prom	0.492	0.054
atac_L21037	prom	0.352	0.036
atac_L21039	prom	0.394	0.046
atac_L21046	prom	0.444	0.05
atac_L21073	prom	0.416	0.048
atac_L21077	prom	0.36	0.026
atac_L21088	prom	0.404	0.042
atac_P03903	prom	0.498	0.07
atac_L21140	prom	0.436	0.03
atac_L21152	prom	0.46	0.06
atac_L21154	prom	0.476	0.062
atac_L21157	prom	0.434	0.04
atac_L02873	prom	0.528	0.052
atac_L02882	prom	0.472	0.034
atac_L02889	prom	0.504	0.028
atac_L02898	prom	0.556	0.108
atac_L02929	prom	0.382	0.024
atac_L02933	prom	0.4	0.036
atac_L02951	prom	0.426	0.044
atac_L02983	prom	0.43	0.036
atac_L02995	prom	0.53	0.07
atac_L03022	prom	0.46	0.046
atac_L03029	prom	0.478	0.06
atac_L03100	prom	0.368	0.03
atac_L03172	prom	0.432	0.038
atac_L03210	prom	0.396	0.044
atac_P00657	prom	0.536	0.086
atac_P00663	prom	0.446	0.028
atac_L03269	prom	0.342	0.044
atac_L03273	prom	0.364	0.03
atac_L03276	prom	0.356	0.024
atac_L03286	prom	0.414	0.036
atac_L03297	prom	0.4	0.036
atac_L03300	prom	0.418	0.04
atac_L03322	prom	0.514	0.066
atac_L03336	prom	0.404	0.028
atac_L03366	prom	0.402	0.04
atac_L03387	prom	0.51	0.046
atac_L03393	prom	0.458	0.056
atac_L03402	prom	0.362	0.034
atac_L03477	prom	0.462	0.052
atac_L03516	prom	0.512	0.056
atac_L03524	prom	0.418	0.036
atac_P00731	prom	0.398	0.046
atac_L03532	prom	0.458	0.05
atac_L03539	prom	0.444	0.054
atac_L03547	prom	0.416	0.04
atac_L03565	prom	0.418	0.044
atac_L03567	prom	0.432	0.042
atac_P00736	prom	0.518	0.078
atac_L03577	prom	0.446	0.046
atac_L03582	prom	0.446	0.052
atac_P00742	prom	0.448	0.038
atac_P00748	prom	0.45	0.04
atac_L03646	prom	0.44	0.046
atac_L03651	prom	0.498	0.042
atac_L03652	prom	0.456	0.056
atac_L03655	prom	0.43	0.03
atac_L03731	prom	0.368	0.034
atac_L03739	prom	0.474	0.056
atac_P00776	prom	0.352	0.028
atac_L03745	prom	0.316	0.024
atac_L03747	prom	0.452	0.05
atac_P00782	prom	0.394	0.04
atac_L03796	prom	0.34	0.024
atac_L03799	prom	0.414	0.046
atac_L03838	prom	0.466	0.056
atac_P00795	prom	0.35	0.034
atac_L03848	prom	0.384	0.032
atac_L03863	prom	0.422	0.054
atac_L03882	prom	0.46	0.036
atac_L03885	prom	0.496	0.05
atac_L03905	prom	0.444	0.062
atac_L03921	prom	0.358	0.032
atac_L03937	prom	0.42	0.014
atac_L03938	prom	0.42	0.042
atac_L04085	prom	0.398	0.046
atac_L04136	prom	0.468	0.064
atac_L04145	prom	0.434	0.058
atac_L04147	prom	0.41	0.044
atac_L04164	prom	0.462	0.05
atac_L04169	prom	0.402	0.046
atac_P00380	prom	0.448	0.04
atac_L01563	prom	0.526	0.062
atac_L01632	prom	0.49	0.066
atac_L01640	prom	0.42	0.028
atac_L01648	prom	0.43	0.024
atac_L01650	prom	0.504	0.054
atac_L01651	prom	0.43	0.068
atac_L01670	prom	0.462	0.052
atac_L01676	prom	0.564	0.082
