chr	start	end	name	category	strand	gene	tx_anno	clickit_sense_left	dome_sense_left	x50e_sense_left	shield_sense_left	x75e_sense_left	clickit_anti_left	dome_anti_left	x50e_anti_left	shield_anti_left	x75e_anti_left	clickit_sense_left2	dome_sense_left2	x50e_sense_left2	shield_sense_left2	x75e_sense_left2	clickit_anti_left2	dome_anti_left2	x50e_anti_left2	shield_anti_left2	x75e_anti_left2	clickit_sense_right	dome_sense_right	x50e_sense_right	shield_sense_right	x75e_sense_right	clickit_anti_right	dome_anti_right	x50e_anti_right	shield_anti_right	x75e_anti_right	clickit_sense_right2	dome_sense_right2	x50e_sense_right2	shield_sense_right2	x75e_sense_right2	clickit_anti_right2	dome_anti_right2	x50e_anti_right2	shield_anti_right2	x75e_anti_right2	exonic_plus_left	exonic_minus_left	exonic_plus_right	exonic_minus_right
chr23	34990535	34990536	atac_L23300	prom_umms	+	TCONS_00071308	tss_plus	0	0	0	1.51	0.35	0	0.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0	3.01	1.74	0	0.53	0.2	0	0	0	0.71	0.2	9.04	2.26	0	0.53	0.41	0	0	.	.	X	.
chr23	35020602	35020603	atac_P04319	dist	.	.	overlap_plus	0	0.52	0.16	0.53	1.62	0	0	0	0	0	0	0.52	0.16	0.53	1.62	0	0	0	0	0	0	0.52	0.16	0.53	1.62	0	0	0	0	0	0	0.52	0.16	0.53	1.62	0	0	0	0	0	.	.	.	.
chr23	35046595	35046596	atac_L23301	dist	.	.	overlap_minus	0.18	0	0	0	0	0	4.26	16.58	0.87	0.8	0.18	0	0	0	0	0	4.26	16.58	0.87	0.8	0.18	0	0	0	0	0	4.26	16.58	0.87	0.8	0.18	0	0	0	0	0.18	4.26	16.58	0.87	0.8	.	.	.	.
chr23	35066859	35066860	atac_L23302	prom_refpred	-	XM_005162397.4	tss_minus	0	0	0	0	0	0	1.91	1.6	0.61	10.55	0	0	0	0	0	0	3.18	2.13	1.62	18.09	0	0	0	0	0	0	0.64	0.89	0	3.01	0	0	0	0	0	0	0.64	0.89	0	3.01	.	X	.	X
chr23	35073079	35073080	atac_L23303	dist	.	.	overlap_minus	0	0	0	0	0	0	9.04	0.87	0	0.36	0	0	0	0	0	0	7.54	0.87	0	0.36	0	0	0	0	0	0	7.54	0.87	0	0.36	0	0	0	0	0	0	7.54	0.87	0	0.36	.	.	.	.
chr23	35144139	35144140	atac_L23304	dist	.	.	minimal	0	0	0	0	0	0	0	0.61	0	0.35	0	0	0	0	0	0	0	0.61	0	0.35	0	0	0	0	0	0	0	0.61	0	0.35	0	0	0	0	0	0	0	0.61	0	0.35	.	.	.	.
chr23	35147813	35147814	atac_L23305	dist	.	.	minimal	0	0	0	0	0	0	0	0.48	0	0.41	0	0	0	0	0	0	0	0.48	0	0.41	0	0	0	0	0	0	0	0.48	0	0.41	0	0	0	0	0	0	0	0.48	0	0.41	.	.	.	.
chr23	35195184	35195185	atac_L23306	prox	.	.	minimal	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	.	.	.
chr23	35195982	35195983	atac_L23307	prom_ens	-	ENSDART00000122429	minimal	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	X	X	.
chr23	35231780	35231781	atac_L23308	dist	.	.	minimal	0	0	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0	0	0	0	.	.	.	.
chr23	35347930	35347931	atac_L23309	prox	.	.	minimal	0.16	0	0	0	0	0	0.18	0	0	0	0.16	0	0	0	0	0	0.53	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0	0	0	0	0	0	.	X	.	X
chr23	35396865	35396866	atac_L23310	prom_ens	-	ENSDART00000049373	tss_minus	0	0	0	0	0	1.51	8.89	4.61	3.2	7.7	0	0	0	0	0	4.52	14.63	8.43	4.98	11.35	0	0	0	0	0	0	0.87	0.16	0.18	0.41	0	0	0	0	0	0	0	0	0.18	0.41	.	X	.	X
chr23	35399853	35399854	atac_L23311	dist	.	.	minimal	0	0	0	0	0	0	0	0	0.17	0.32	0	0	0	0	0	0	0	0	0.17	0.32	0	0	0	0	0	0	0	0	0.17	0.32	0	0	0	0	0	0	0	0	0.17	0.32	.	.	.	.
chr23	35426394	35426395	atac_L23312	prom_cage	+	ENSDART00000164658	tss_plus	0	0.32	0	0	1.51	0	0	0	0.2	0	0	0.32	0	0	0	0	0	0	0.2	0	0	8.11	3.56	1.62	12.06	0	0	0	0.2	0	0.35	38.03	27.2	14.79	33.16	0	0	0	0.2	0	X	.	X	.
chr23	35433959	35433960	atac_L23313	dist	.	.	overlap_plus	0.81	262.28	23.52	9.39	4.8	0.61	4.52	0.7	0.8	1.07	0.81	262.28	23.52	9.39	4.8	0.61	3.01	0.52	0.8	0.71	0.81	262.28	23.52	9.39	4.8	0	1.51	0.17	0.95	0.71	0.81	266.8	23.52	9.39	4.8	0	1.51	0.17	0.8	0.53	.	.	.	.
chr23	35434161	35434162	atac_L23314	dist	.	.	overlap_plus	0.64	31.83	27.36	88.93	4.7	0	0	0	7.54	0.7	0.64	31.47	27.36	88.93	4.7	0	0	0	7.54	0.7	0.95	31.47	27.36	88.93	4.7	0	0.36	0	4.52	0.52	0.95	31.47	27.36	88.93	4.7	0	0.36	0	6.03	0.35	.	.	.	.
chr23	35483268	35483269	atac_L23315	prom_ens	-	ENSDART00000113643	minimal	0	0	0.32	0	0	0	0.52	0.32	0	0	0	0	0.32	0	0	0	2.44	0.48	0.18	0.2	0	0	0.32	0	0	0	0	0.16	0	0	0	0	0.32	0	0	0	0	0	0	0	.	X	.	.
chr23	35503558	35503559	atac_L23316	prox	.	.	overlap_plus	0	0.2	3.01	0.35	0.32	0	0	0	0	0	0	0.2	3.01	0.35	0.32	0	0	0	0	0	0.36	0.2	3.01	0.35	0.32	0	0	0	0	0	0.36	0.2	3.01	0.35	0.32	0	0	0	0	0	.	.	.	.
chr23	35648135	35648136	atac_L23317	prox	.	.	overlap_minus	0	0	0	0	0	0.35	6.05	10.67	11.35	167.31	0.17	0	0	0	0	0.52	6.05	10.31	11.35	167.31	0	0	0	0	0	0.17	6.05	10.31	11.35	165.81	0	0	0	0	0	0	6.05	9.96	11.35	167.31	.	.	.	.
chr23	35650752	35650753	atac_L23318	prom_cage	+	ENSDART00000005158	tss_plus	0	6.03	0	0	0	0	0	0.17	0	0.18	0	1.51	0	0	0	0	0	0.17	0.16	0.18	1.01	66.32	6.27	7	7.82	0.2	0	0.17	0.16	0.53	1.22	104.01	13.76	12.89	16.18	0.2	0	0.17	0.16	0.53	.	.	X	.
chr23	35694184	35694185	atac_L23319	prom_umms	-	TCONS_00073715	tss_minus	0	0.18	0	0	0	0	0.53	0.41	9.04	4.88	0	0.18	0	0	0	0	0.89	0.61	10.55	6.1	0	0.18	0	0	0	0	0	0	0	0.17	0	0.18	0	0	0	0	0	0	0	0.17	.	X	.	X
chr23	35705409	35705410	atac_L23320	dist	.	.	minimal	0	0.35	0	0	0	0	0	0	0	0.2	0	0.35	0	0	0	0	0	0	0	0.2	0	0.17	0	0.18	0	0	0	0	0	0.2	0	0.7	0.16	0.18	0	0	0	0	0	0.2	.	.	.	.
chr23	35708646	35708647	atac_L23321	prom_cage	+	ENSDART00000009277	tss_plus	0	0.2	0	0	0	0	0	0	0	0.16	0	0.2	0	0	0	0	0	0	0	0.16	0	1.42	96.47	16.73	74.62	0	0	0	0	0.16	0	2.84	211.03	31.53	159.59	0	0	0	0	0.16	.	.	X	.
chr23	35713452	35713453	atac_L23322	prox	.	.	overlap_plus	0	11.93	62.23	64.44	3157.87	0	0	0	0	0	0	11.93	62.23	64.44	3157.87	0	0	0	0	0	0	11.93	62.23	64.44	3159.38	0	0	0	0	0	0	12.25	62.94	64.84	3180.48	0	0	0	0	0	.	.	X	.
chr23	35727685	35727686	atac_L23323	dist	.	.	overlap_plus	0	10.55	0.87	0.48	0.18	0	0	0	0	0	0	12.06	1.39	0.32	0	0	0	0	0	0	0	7.54	0.52	0.32	0.18	0	0	0	0	0	0	10.55	0.52	0.32	0.18	0	0	0	0	0	.	X	.	X
chr23	35755546	35755547	atac_L23324	prox	.	.	minimal	0	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0	0	.	X	.	X
chr23	35765716	35765717	atac_L23325	dist	.	.	minimal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	.	.	.
chr23	35790266	35790267	atac_L23326	prom_ens	-	ENSDART00000141141	tss_minus	0	0	0	0	0	0	6.48	24.12	1.92	1.59	0	0	0	0	0	0	12.56	55.77	4.18	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	X	.	.
chr23	35816884	35816885	atac_L23327	dist	.	.	minimal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	.	.	.
chr23	35821944	35821945	atac_L23328	prom_umms	-	TCONS_00073729	minimal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	X	.	.
chr23	35829394	35829395	atac_P04320	dist	.	.	minimal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	.	.	.
chr23	35833796	35833797	atac_L23329	dist	.	.	minimal	0	0	0.48	0	0	0	0	0	0	0	0	0	0.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	.	.	.
chr23	35885897	35885898	atac_P04321	dist	.	.	overlap_plus	0	3.44	15.07	1.39	2.39	0	0	0	0	0	0	2.43	4.52	0.17	1.27	0	0	0	0	0	0	3.85	13.57	1.39	2.23	0	0	0	0	0	0	1.82	4.52	0	1.11	0	0	0	0	0	X	.	.	.
chr23	35889762	35889763	atac_P04322	dist	.	.	overlap_plus	0	1.43	0.53	0	10.55	0.17	0	0	0	0	0	1.59	0.53	0	10.55	0	0	0	0	0	0	1.43	0.53	0	10.55	0	0	0	0	0	0	1.43	0.53	0	10.55	0	0	0	0	0	.	.	.	.
chr23	35910988	35910989	atac_P04323	dist	.	.	overlap_plus	0	12.06	0.35	0	0.71	0	0	0	0	0	0	12.06	0.35	0	0.71	0	0	0	0	0	0	12.06	0.35	0	0.71	0	0	0	0	0	0.2	12.06	1.05	0	0.71	0	0	0	0	0	.	.	.	.
chr23	35918428	35918429	atac_L23330	prom_cage	+	ENSDART00000049551	overlap_plus	0	1.42	0.41	3.01	0.7	0	0	0	0	0	0	1.42	0.41	3.01	0.7	0	0	0	0	0	0	1.42	0.41	0	1.57	0	0	0	0	0	0	1.42	0.41	0	2.09	0	0	0	0	0	X	.	X	.
chr23	35933233	35933234	atac_P04324	dist	.	.	overlap_plus	0	1.05	0.32	0	2.63	0	0	0	0	0	0	1.05	0.32	0	2.63	0	0	0	0	0	0	1.05	0.32	0	2.63	0	0	0	0	0	0	1.05	0.32	0	2.63	0	0	0	0	0	.	.	.	.
chr23	35942213	35942214	atac_L23331	dist	.	.	overlap_plus	0	1.22	3.01	0	2.23	0	0	0	0	0	0	1.22	3.01	0	2.07	0	0	0	0	0	0	1.22	3.01	0	2.39	0	0	0	0	0	0	1.22	3.01	0	2.39	0	0	0	0	0	.	.	.	.
chr23	35947542	35947543	atac_P04325	dist	.	.	overlap_plus	0	0.95	0.36	0	24.12	0	0	0	0	0	0	0.95	0.36	0	19.6	0	0	0	0	0	0	0.95	0.36	0	27.13	0	0	0	0	0	0.17	0.32	1.24	0.2	27.13	0	0	0	0	0	.	.	X	.
chr23	35960336	35960337	atac_P04326	dist	.	.	overlap_plus	0	13.57	1.74	1.11	6.05	0	0	0	0	0	0	24.12	1.57	0.64	7.82	0	0	0	0	0	0	4.52	0.7	0.64	2.31	0	0	0	0	0	0	4.52	0.7	0.48	1.96	0	0	0	0	0	X	.	.	.
chr23	35985410	35985411	atac_L23332	dist	.	.	overlap_minus	0	0.89	0.61	0	0	0	1.42	2.03	3.01	1.39	0	0.89	0.61	0	0	0	0.53	0.81	3.01	0.35	0	0.89	0.61	0	0	0.16	1.6	2.03	12.06	1.92	0	0.89	0.61	0	0	0.16	1.6	0.41	15.07	1.22	.	X	.	X
chr23	36003463	36003464	atac_L23333	prom_ens	-	ENSDART00000164699	minimal	0	0.87	0.48	0	0	0	0	0	0	0	0	0.87	0.48	0	0	0	0.35	0.16	0	0.2	0	0.87	0.48	0	0	0	0	0	0	0	0	0.87	0.48	0	0	0	0	0	0	0	.	X	.	.
chr23	36005681	36005682	atac_L23334	dist	.	.	overlap_plus	0	1.01	4.52	0	0	0	0	0	0	0	0	1.01	4.52	0	0	0	0	0	0	0	0	1.01	4.52	0	0	0	0	0	0	0	0	1.01	4.52	0	0	0	0	0	0	0	.	.	.	.
chr23	36009915	36009916	atac_P04327	dist	.	.	minimal	0.17	0.8	0.53	0	0	0	0	0	0	0	0	0.8	0.53	0	0	0	0	0	0	0	0	0.8	0.53	0	0	0	0	0	0	0	0	0.8	0.53	0	0	0	0	0	0	0	.	.	.	.
chr23	36021887	36021888	atac_L23335	dist	.	.	overlap_plus	0	7.54	0.52	0	0	0	0	0	0	0	0	7.54	0.52	0	0	0	0	0	0	0	0	7.54	0.52	0	0	0	0	0	0	0	0	7.54	0.52	0	0	0	0	0	0	0	.	.	.	.
chr23	36023266	36023267	atac_L23336	dist	.	.	minimal	0	0.89	0.61	0	0	0	0	0	0	0	0	0.89	0.61	0	0	0	0	0	0	0	0	0.89	0.61	0	0	0	0	0	0	0	0	0.89	0.61	0	0	0	0	0	0	0	.	.	.	.
chr23	36052822	36052823	atac_L23337	prox	.	.	minimal	0	0.87	0.48	0	0	0	0	0	0	0	0	0.87	0.48	0	0	0	0	0	0	0	0	0.87	0.48	0	0	0	0	0	0	0	0	0.87	0.48	0	0	0	0	0	0	0	.	.	X	.
chr23	36053540	36053541	atac_L23338	prox	.	.	overlap_plus	0	1.01	4.52	0	0	0	0	0	0	0	0	1.01	4.52	0	0	0	0	0	0	0	0	1.01	4.52	0	0	0	0	0	0	0	0	1.01	4.52	0	0	0	0	0	0	0	X	.	X	.
chr23	36060130	36060131	atac_L23339	dist	.	.	overlap_plus	0	2.39	0.89	1.22	1.51	0	0	0	0	0	0	2.39	0.89	1.01	1.51	0	0	0	0	0	0	2.39	0.89	1.42	3.01	0	0	0	0	0	0	2.23	1.07	1.22	3.01	0	0	0	0	0	.	.	.	.
chr23	36079590	36079591	atac_L23340	prox	.	.	minimal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	.	.	.	.
chr23	36083380	36083381	atac_L23341	prox	.	.	overlap_minus	0	0.18	0	0	0	0	0.18	0	0	1.74	0	0.18	0	0	0	0	0	0	0	1.22	0	0.18	0	0	0	0	0.36	0	0	1.57	0	0.18	0	0	0	0	0.18	0	0	1.22	X	X	X	X
chr23	36084080	36084081	atac_P04328	prox	.	.	overlap_minus	0	0.17	0.48	0	0	0	0	0.16	0	1.22	0	0.52	0	0	0	0	0	0	0	0.41	1.51	0.35	0.32	0	0	0	0	0.32	0	0.81	1.51	0.17	0.16	0	0.41	0	0	0	0	0.81	X	X	X	X
chr23	36086250	36086251	atac_L23342	prox	.	.	overlap_plus	0	0.41	1.51	0	0.48	0	0	0	0	0	0	0.61	1.51	0	0.48	0	0	0	0	0.16	0.18	0.2	1.51	0	0.16	0	0	0	0	0.16	0.18	0.2	1.51	0	0.8	0	0	0	0	0.16	X	.	X	.
chr23	36089767	36089768	atac_L23343	prox	.	.	overlap_plus	0	0	0	0	4.52	0	0	0	0	0	0	0	0	0	3.01	0	0	0	0	0	0	0	0	0	4.52	0	0	0	0	0	0	0	0	0	3.01	0	0	0	0	0	.	.	.	.
chr23	36095979	36095980	atac_P04329	prox	.	.	overlap_plus	0	0	0	0	2.49	0	0	0	0	1.07	0	0	0	0	2.49	0	0	0	0	0.89	0	0	0	0	1.6	0	0	0	0	0.36	0	0	0	0	1.78	0	0	0	0	0	X	.	.	.
chr23	36098839	36098840	atac_P04330	dist	.	.	minimal	0	0	0	0	0.35	0	0	0	0	0	0	0	0	0	0.52	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0.87	0	0	0	0	0	.	.	.	.
chr23	36099294	36099295	atac_L23344	prox	.	.	minimal	0	0	0	0	0.61	0	0	0	0	0	0	0	0	0	0.61	0	0	0	0	0	0	0	0	0	0.81	0	0	0	0	0	0	0	0	0	0.81	0	0	0	0	0	.	.	.	.
chr23	36101135	36101136	atac_P04331	prom_ens	+	ENSDART00000103139	minimal	0	0	0	0	0.32	0	0	0	0	0	0	0	0	0	0.48	0	0	0	0	0	0	0	0	0	1.43	0	0	0	0	0	0	0	0	0	5.41	0	0	0	0	0	.	.	X	.
chr23	36106678	36106679	atac_P04332	prom_ens	+	ENSDART00000128533	overlap_plus	0	0	0	0	1.51	0	0	0	0	0	0	0	0	0	1.51	0	0	0	0	0	0	0	0	0	1.51	0	0	0	0	0	0	0	0	0	1.51	0	0	0	0	0	.	.	X	.
chr23	36109388	36109389	atac_P04333	prom_ens	+	ENSDART00000137507	minimal	0	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0.53	0	0	0	0	0	0	0	0	0	1.42	0	0	0	0	0	.	.	X	.
chr23	36112542	36112543	atac_P04334	dist	.	.	overlap_minus	0	0	0	0	1.92	0	5.16	2.03	3.01	1.57	0	0	0	0	2.44	0	5.16	2.03	3.01	1.57	0	0	0	0	1.92	0	5.16	2.03	3.01	1.57	0	0	0	0	1.92	0	5.16	2.03	3.01	1.57	.	.	.	.
chr23	36114329	36114330	atac_L23345	prox	.	.	overlap_minus	0	0	0	0	2.03	0	5.05	1.59	0.36	1.82	0	0	0	0	2.43	0	5.05	1.59	0.36	1.82	0	0	0	0	2.84	1.51	5.05	1.59	0.36	1.82	0	0	0	0	2.84	1.51	5.05	1.59	0.36	1.82	.	.	.	.
chr23	36121506	36121507	atac_P04335	prox	.	.	overlap_minus	0	0	0	0	0.64	0	5.88	15.07	0.35	1.27	0	0	0	0	0.64	0	5.88	18.09	0.35	1.27	0	0	0	0	0.64	0	5.88	15.07	0.35	1.27	0	0	0	0	0.64	0	5.88	15.07	0.35	1.27	.	.	.	.
chr23	36128657	36128658	atac_L23346	prox	.	.	overlap_minus	0	0	0	0	10.55	0	4.61	1.78	0.41	12.06	0	0	0	0	10.55	0	4.61	1.78	0.41	12.06	0	0	0	0	10.55	0	4.61	1.78	0.41	12.06	0	0	0	0	10.55	0	4.61	1.78	0.41	12.06	.	.	.	.
chr23	36130915	36130916	atac_P04336	prom_cage	+	ENSDART00000103132	overlap_minus	0	0	0	0	1.24	0	43.71	1.74	0.32	1.42	0	0	0	0	1.42	0	43.71	1.74	0.32	1.42	0	0	0	0	1.24	0	43.71	1.74	0.32	1.42	0	0	0	0	1.42	0	43.71	1.74	0.32	1.42	X	.	X	.
chr23	36131497	36131498	atac_P04337	prox	.	.	overlap_minus	0	0	0	0	1.22	0	5.16	2.03	3.01	1.39	0	0	0	0	1.57	0	5.16	2.03	3.01	1.39	0	0	0	0	1.22	0	5.16	2.03	3.01	1.39	0.16	0	0	0	1.39	0	5.16	2.03	3.01	1.39	X	.	X	.
chr23	36150754	36150755	atac_L23347	prox	.	.	overlap_minus	4.52	0.17	0	0.18	0	0	6.1	2.55	1.42	0.61	6.03	0.17	0	0.18	0	0	6.1	2.55	1.42	0.61	0	0.17	0	0.18	0	0	6.1	2.55	1.42	0.61	0	0.35	0	0.18	0	0	6.1	2.55	1.42	0.61	.	.	.	.
chr23	36151288	36151289	atac_L23348	prox	.	.	overlap_minus	0	0.2	3.01	0.17	0	0	7.09	24.12	1.39	0.48	0	0.2	3.01	0.17	0.16	0	7.09	24.12	1.39	0.48	0	0.2	0	0.17	0	0	7.09	24.12	1.39	0.48	0	0.2	1.51	0.17	0	0	7.09	24.12	1.39	0.64	.	.	.	.
chr23	36182003	36182004	atac_P04338	dist	.	.	overlap_minus	0	0	0	0	0	0	6.52	4.09	1.22	1.51	0	0.16	0	0	0	0	6.84	4.09	1.22	1.51	0	0	0	0	1.51	0	6.52	4.09	1.22	1.51	0	0	0	0	1.51	0	6.52	4.09	1.62	1.51	.	.	.	.
chr23	36185487	36185488	atac_L23349	dist	.	.	overlap_minus	0.2	1.51	0	0	0.36	0	61.8	4.01	0.95	0.18	0.2	4.52	0	0	0.36	0	61.8	4.01	0.95	0.18	0	0	0	0	0.18	0	61.8	4.01	0.95	0.18	0	0	0	0	0	0	61.8	4.01	0.95	0.18	X	.	X	.
chr23	36237031	36237032	atac_L23350	dist	.	.	overlap_minus	0	0	0	0	0	0	4.45	4.86	6.03	0.7	0	0	0	0	0	0	4.45	4.86	6.03	0.7	0	0	0	0	0	0	4.45	4.86	6.03	0.7	0	0	0	0	0	0	4.45	4.86	6.03	0.7	.	.	.	.
chr23	36237379	36237380	atac_L23351	dist	.	.	overlap_minus	0	0	0	0	0	1.51	4.36	3.82	0.71	0.81	0	0	0	0	0	1.51	4.36	3.82	0.71	0.81	0	0	0	0	0	1.51	4.36	3.82	0.71	0.81	0	0	0	0	0	1.51	4.36	3.82	0.71	0.81	.	.	.	.
chr23	36257191	36257192	atac_L23352	dist	.	.	overlap_minus	0	0	0	0	0	0.18	4.86	25.62	0.87	0.48	0	0	0	0	0	0.18	4.86	25.62	0.87	0.48	0	0	0	0	0	0.36	4.86	25.62	0.87	0.48	0	0	0	0	0	0.36	4.86	25.62	0.87	0.48	.	.	.	.
chr23	36274067	36274068	atac_P04339	dist	.	.	overlap_minus	0	0	0	0	0	0.17	3.82	3.02	1.01	4.52	0	0	0	0	0	0.17	3.82	3.02	1.01	4.52	0	0	0	0	0	0.87	3.82	3.02	1.01	4.52	0	0	0	0	0	0.87	3.82	3.02	1.01	4.52	.	.	.	.
chr23	36291572	36291573	atac_L23353	dist	.	.	overlap_minus	0	1.51	0.17	0	0	1.82	135.66	8.89	10.34	5.87	0	1.51	0.17	0	0	1.62	135.66	8.89	10.34	5.87	0	1.51	0.17	0	0	0.81	134.15	9.06	10.34	5.87	0	1.51	0.17	0	0	1.01	134.15	9.23	10.34	5.87	.	.	.	.
chr23	36297118	36297119	atac_L23354	dist	.	.	overlap_minus	0	0.18	0.2	0	0	6.84	19.91	16.01	126.62	8.71	0	0.18	0.2	0	0	7.48	20.09	15.6	125.11	8.89	0	0.18	0.2	0	0	3.02	18.31	14.59	123.6	9.23	0	0.18	0.2	0	0	3.34	29.87	31.21	217.06	21.78	.	.	.	X
chr23	36300561	36300562	atac_L23355	dist	.	.	overlap_minus	0	0.17	0.16	0	0	19.6	173.18	142.72	103.84	154.82	0	0.17	0.16	0	0	10.55	172.83	142.41	104.02	154.61	0	0.17	0.16	0	0	24.12	173.01	142.88	103.84	154.61	0	0.17	0.16	0	0	27.13	172.66	143.04	103.84	154.82	.	.	.	.
chr23	36301287	36301288	atac_L23356	prox	.	.	overlap_minus	0	0.2	1.51	0.17	0	7.82	439.52	2939.31	231.89	264.76	0	0.2	1.51	0	0	4.27	200.41	1353.59	101.92	121.24	0	0.2	1.51	0.17	0	4.8	234.45	1534.47	126.84	142.09	0	0.2	1.51	0.17	0	3.73	190.89	1254.11	106.1	116.63	.	.	.	.
chr23	36303073	36303074	atac_P04340	prom_ens	-	ENSDART00000188720	overlap_minus	0	0.16	0.18	0	0	2.44	224.35	202.17	159.48	1542.01	0	0.16	0.18	0	0	3.48	206.21	181.19	146.51	1442.52	0	0.16	0.18	0	0	5.23	471.29	435.45	352.79	3453.31	0	0.16	0.18	0	0	4.18	392.21	347.26	305.38	2785.56	.	.	.	X
chr23	36306050	36306051	atac_L23357	prom_ens	-	ENSDART00000086985	tss_minus	0	1.51	0.17	0	0	2.43	2365.01	209.24	141.29	192.74	0	1.51	0.17	0	0	1.62	2604.68	236.07	164.52	238.62	0	3.01	0.52	0.32	0.18	1.42	417.53	34.67	12.57	4.27	0	3.01	1.05	0.64	0.36	0.81	173.34	16.03	7.96	1.42	.	X	.	X
chr23	36306495	36306496	atac_L23358	prom_cage	+	ENSDART00000053267	tss_plus	0	3.02	2.63	12.06	0.7	0	1.96	0.61	1.51	0	0	1.96	1.62	3.01	0.87	0.16	12.98	12.16	51.25	0.87	3.18	656.29	884.31	4953.11	696.55	0	1.24	0.2	1.51	0.17	9.07	750.52	1021.9	5871.08	822.69	0	1.6	0.2	1.51	0.17	.	X	X	.
chr23	36308487	36308488	atac_L23359	prox	.	.	overlap_plus	1407.85	422.32	543.21	480.43	707.61	21.1	0	0	0	0	1129	303.85	389.03	350.28	563.74	21.1	0	0	0	0	1257.12	665.19	853.48	756.92	943.08	12.06	0	0	0	0	908.93	578.08	760.24	746.61	855.54	4.52	0	0	0	0	X	.	X	.
chr23	36309366	36309367	atac_L23360	prox	.	.	overlap_plus	75.57	2021.31	18668.39	1869.43	1994.79	0	0	1.51	0.17	0.64	76.63	1734.58	15667.28	1567.68	1644.42	0	0	0	0.17	0.48	80.19	2663.68	25241.89	2475.39	2751.37	0	0	1.51	0.35	1.11	77.52	2247.86	21190.16	2086.52	2359.47	0	0	3.01	0.17	0.64	X	.	X	.
chr23	36312675	36312676	atac_L23361	prox	.	.	overlap_plus	6.97	3.82	4.09	5.67	27.13	0	0	0	0.2	0	5.05	4.46	3.02	3.85	22.61	0	0	0	0	0	4.88	3.18	4.62	4.86	22.61	0	0	0.18	0.41	0	4.36	3.18	5.33	3.24	16.58	0	0	0.18	0.2	0	X	X	X	X
chr23	36313050	36313051	atac_L23362	prox	.	.	overlap_plus	7.09	45.22	3.66	2.39	2.67	0	0	0.17	0	0	6.28	28.64	5.75	2.39	1.96	0	0	0.17	0	0	13.78	57.28	4.01	3.02	3.56	0	0	0.17	0	0	18.85	67.83	6.1	4.3	3.91	0	0	0.17	0	0	X	X	X	.
chr23	36313374	36313375	atac_L23363	prom_refpred	-	NM_175043.2	overlap_plus	7.16	7.29	6.89	36.18	4.18	0	0	0.41	1.51	0	9.55	6.93	6.69	36.18	3.83	0	0	0.41	0	0	7	5.33	4.46	30.15	4.01	0	0	0.2	1.51	0	6.52	5.33	4.46	30.15	3.83	0	0	0	1.51	0	X	X	X	X
chr23	36314871	36314872	atac_L23364	prox	.	.	overlap_plus	18.09	1.39	1.27	2.13	1.62	0	0	0	0.18	0	25.62	2.61	1.27	1.96	1.62	0	0	0	0.18	0	30.15	1.57	1.11	2.31	2.03	0	0	0	0.18	0	37.68	1.92	0.95	1.96	2.03	0	0	0	0.18	0	X	.	X	.
chr23	36316444	36316445	atac_L23365	prom_ens	-	ENSDART00000014840	overlap_plus	4.8	2.23	18.09	2.79	1.27	0	0	0	0.17	0	5.16	3.04	18.09	3.31	1.43	0	0	0	0.17	0	4.8	1.42	13.57	1.92	1.27	0	0	0	0.17	0	2.67	1.42	7.54	1.92	1.27	0	0	0	0.17	0	.	X	.	X
