chr	start	end	name	category	strand	gene	1k_k4me1_1_center	1k_k4me1_2_center	1k_k4me1_3_center	1k_k4me1_4_center	1k_k4me2_1_center	1k_k4me3_1_center	1k_k9ac_1_center	1k_k9ac_2_center	1k_k27ac_1_center	1k_k27ac_2_center	1k_k56ac_1_center	1k_k64ac_1_center	1k_k64ac_2_center	1k_k122ac_1_center	1k_h4k16ac_1_center	1k_h4k16ac_2_center	1k_igg_1_center	1k_igg_2_center	shield_k4me1_1_center	shield_k4me1_2_center	shield_k4me2_1_center	shield_k4me2_2_center	shield_k4me3_1_center	shield_k4me3_2_center	shield_k4me3_3_center	shield_igg_1_center	shield_igg_2_center	1k_k4me1_1_left	1k_k4me1_2_left	1k_k4me1_3_left	1k_k4me1_4_left	1k_k4me2_1_left	1k_k4me3_1_left	1k_k9ac_1_left	1k_k9ac_2_left	1k_k27ac_1_left	1k_k27ac_2_left	1k_k56ac_1_left	1k_k64ac_1_left	1k_k64ac_2_left	1k_k122ac_1_left	1k_h4k16ac_1_left	1k_h4k16ac_2_left	1k_igg_1_left	1k_igg_2_left	shield_k4me1_1_left	shield_k4me1_2_left	shield_k4me2_1_left	shield_k4me2_2_left	shield_k4me3_1_left	shield_k4me3_2_left	shield_k4me3_3_left	shield_igg_1_left	shield_igg_2_left	1k_k4me1_1_right	1k_k4me1_2_right	1k_k4me1_3_right	1k_k4me1_4_right	1k_k4me2_1_right	1k_k4me3_1_right	1k_k9ac_1_right	1k_k9ac_2_right	1k_k27ac_1_right	1k_k27ac_2_right	1k_k56ac_1_right	1k_k64ac_1_right	1k_k64ac_2_right	1k_k122ac_1_right	1k_h4k16ac_1_right	1k_h4k16ac_2_right	1k_igg_1_right	1k_igg_2_right	shield_k4me1_1_right	shield_k4me1_2_right	shield_k4me2_1_right	shield_k4me2_2_right	shield_k4me3_1_right	shield_k4me3_2_right	shield_k4me3_3_right	shield_igg_1_right	shield_igg_2_right
chr10	27483866	27484197	atac_P00493	dist	.	.	0	0	0	0	1	0	1	0	5	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	3	0	0	1	0	0	4	0	0	0	1	1	1	1	0	0	0	1	1	0	0	0	1	0	1	0	0	2	0	0	0	1	0	2	0	1	0	0	1	1	3	0	0	3	1	3
chr10	27489805	27489981	atac_L02234	dist	.	.	0	1	0	0	0	0	1	0	8	1	0	0	0	0	5	0	2	1	6	3	0	0	0	0	1	0	0	0	0	0	1	0	0	3	0	9	1	1	0	0	0	2	0	1	1	3	6	0	0	1	0	1	0	0	0	3	0	0	1	0	2	1	11	2	0	2	0	1	8	3	2	0	3	6	0	1	0	0	0	1	2
chr10	27585704	27585815	atac_L02235	dist	.	.	0	0	0	0	0	1	3	0	1	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	5	1	8	0	0	0	0	0	2	1	0	1	1	5	0	1	0	0	3	0	2	0	2	0	0	0	1	1	1	4	2	0	0	0	0	3	3	1	0	2	3	0	0	0	1	0	1	0
chr10	27731480	27731608	atac_L02236	dist	.	.	0	2	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	6	2	1	2	0	0	0	0	1	0	0	0	1	2	1	2	0	11	1	0	0	0	0	4	0	1	0	6	6	1	2	0	1	1	0	1	1	2	0	0	0	2	0	1	9	1	0	1	0	0	1	0	0	0	4	2	0	4	0	0	3	0	1
chr10	27741511	27741607	atac_L02237	prox	.	.	0	2	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	2	0	0	0	0	2	0	6	2	1	0	1	0	2	0	1	0	3	3	0	4	0	0	0	1	2	0	5	0	0	2	0	4	3	14	4	0	5	0	0	5	2	0	0	7	6	0	3	1	0	1	0	0
chr10	27741773	27741859	atac_L02238	prom_ens	-	ENSDART00000129369	0	2	0	0	2	0	2	0	2	1	0	0	0	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	6	0	0	1	0	4	0	8	3	0	1	0	0	3	0	0	0	7	5	0	4	1	0	0	0	0	1	1	0	0	1	0	3	3	12	4	0	4	0	0	4	2	0	0	3	3	0	3	0	1	2	0	0
chr10	27874631	27874740	atac_L02239	dist	.	.	1	0	0	0	0	0	3	0	3	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	4	0	5	1	1	3	1	0	2	1	0	0	2	4	0	2	0	0	0	2	1	0	1	0	0	0	1	3	0	4	1	0	1	0	0	2	0	1	0	0	0	0	0	0	0	1	0	1
chr10	28028962	28029044	atac_L02240	prom_cage	-	ENSDART00000143487	0	0	1	0	1	0	4	1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	5	9	1	0	6	3	20	2	44	10	0	8	4	0	14	3	2	0	5	4	4	12	2	0	6	0	0	4	6	0	1	2	0	5	2	28	2	4	5	2	2	8	2	1	0	7	13	4	15	1	0	3	0	0
chr10	28041230	28041308	atac_L02241	dist	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	2	0	0	1	1	0	7	0	1	1	2	0	0	0	0	0	1	2	2	1	2	0	0	1	0	1	0	3	3	0	0	0	1	2	0	3	0	0	0	0	0	0	0	2	0	0
chr10	28096869	28096991	atac_L02242	dist	.	.	0	1	0	0	0	0	0	0	6	0	0	2	0	0	2	0	0	0	6	4	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	5	1	0	1	1	0	1	0	0	1	1	3	0	0	0	0	1	0	1	0	1	0	0	1	0	2	0	15	0	1	3	0	0	4	0	0	0	16	9	1	0	0	0	0	0	1
chr10	28104367	28104462	atac_L02243	dist	.	.	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	7	4	0	0	0	0	1	0	3	0	1	0	0	1	6	2	0	5	1	2	4	1	1	3	0	1	0	14	9	0	2	0	0	4	0	2	0	3	0	0	1	1	1	1	3	0	0	1	0	0	2	1	0	0	14	21	0	2	0	0	1	1	3
chr10	28104680	28104786	atac_L02244	dist	.	.	0	0	0	0	0	0	1	0	2	0	0	1	0	0	1	0	0	0	4	7	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	3	0	1	3	0	0	2	0	0	0	16	18	0	2	0	0	2	1	5	0	3	0	0	1	1	3	0	7	0	1	0	1	0	0	1	0	0	13	14	0	2	0	0	1	1	0
chr10	28117658	28117913	atac_L02245	prom_cage	-	ENSDART00000134491	2	3	0	0	3	1	3	0	13	2	0	0	1	1	4	0	0	0	0	2	0	1	1	0	1	0	0	5	8	0	2	3	1	7	0	22	7	0	4	1	2	1	0	0	0	0	2	2	2	2	0	7	0	0	0	2	0	1	2	1	1	0	5	2	0	1	0	0	2	1	0	0	0	3	0	1	0	0	0	1	0
chr10	28144919	28144999	atac_L02246	dist	.	.	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	2	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	4	0	4	0	0	0	0	0	5	0	1	0	2	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	3	1	4	0	0	2	0	0	0	0	0	0	1
chr10	28161738	28161820	atac_L02247	prox	.	.	0	1	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	3	3	1	1	0	0	1	0	0	1	4	0	1	1	1	4	1	19	2	0	3	0	0	2	0	0	0	7	6	4	14	1	0	0	0	0	0	0	0	0	0	1	1	0	11	1	0	4	0	0	2	3	1	0	4	8	1	2	0	0	3	0	0
chr10	28195446	28195533	atac_L02248	prox	.	.	1	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	8	1	0	2	2	6	1	15	2	1	5	2	0	5	1	0	0	9	9	0	1	1	0	0	1	2	1	2	0	0	0	0	3	0	18	0	0	5	4	0	2	3	2	0	0	3	0	1	0	0	1	0	0
chr10	28199303	28199397	atac_L02249	prox	.	.	0	2	0	0	0	0	0	1	9	0	0	2	1	0	0	0	0	0	2	3	1	2	0	0	0	0	0	1	6	0	1	1	0	8	0	28	3	0	6	0	0	6	2	1	0	9	16	2	7	0	0	0	0	0	0	3	0	0	0	0	5	1	17	3	0	3	1	1	6	2	1	0	7	3	0	2	0	0	0	0	1
chr10	28201716	28202074	atac_P00494	prox	.	.	1	1	0	0	1	0	0	0	0	0	0	1	0	0	2	2	0	0	2	1	0	0	0	0	0	0	0	1	1	0	0	3	2	0	0	2	0	0	1	0	0	1	2	0	0	7	1	1	3	0	0	2	0	0	0	1	0	0	1	1	2	0	5	0	1	0	0	1	3	1	0	0	3	2	1	3	0	0	2	0	0
chr10	28202741	28203062	atac_L02250	prox	.	.	0	1	0	0	0	1	0	0	5	0	0	2	0	0	1	0	1	0	4	2	0	1	0	0	1	0	0	0	2	0	0	0	1	2	0	7	0	0	2	0	1	4	1	0	0	3	4	0	2	0	0	3	0	0	1	1	0	0	1	0	3	1	6	0	0	0	1	0	2	1	1	0	4	4	0	0	0	0	4	0	2
chr10	28220282	28220609	atac_P00495	dist	.	.	0	0	0	0	1	1	2	0	7	0	1	1	1	0	1	0	0	0	10	9	0	0	0	0	2	0	1	0	1	0	0	0	0	1	1	9	0	1	1	1	0	5	1	2	0	19	18	0	0	0	0	4	1	1	1	2	0	0	0	1	4	1	12	0	0	0	0	0	2	2	1	0	13	14	0	0	0	0	4	1	2
chr10	28245346	28245436	atac_L02251	dist	.	.	0	1	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	1	0	2	0	0	1	2	1	1	6	0	1	3	0	0	1	0	1	0	8	16	0	0	0	0	2	0	0	2	1	0	0	1	1	0	0	7	0	0	0	0	0	3	1	0	0	7	4	0	0	0	0	1	0	1
chr10	28255493	28255837	atac_P00496	dist	.	.	2	0	0	0	3	0	1	1	7	0	1	1	0	0	6	0	0	0	2	1	1	1	0	0	0	1	1	1	1	0	0	2	0	0	0	4	1	0	1	0	0	5	0	0	0	4	4	1	1	0	0	1	0	1	0	0	0	0	0	0	2	0	4	0	0	0	0	0	1	2	1	0	3	2	0	1	0	0	0	0	1
chr10	28290851	28291074	atac_P00497	prox	.	.	4	2	0	0	1	0	5	0	11	3	0	0	2	0	2	1	1	0	1	6	4	7	0	0	2	0	2	2	8	0	0	0	0	7	3	20	2	0	3	0	0	4	0	0	0	6	14	5	14	1	0	3	1	1	1	5	1	1	0	0	6	0	9	3	1	0	1	2	9	2	1	0	11	10	6	9	0	0	1	0	3
chr10	28291539	28291778	atac_P00498	prox	.	.	0	2	0	0	1	0	2	0	16	1	0	1	1	1	4	1	0	0	4	5	2	3	0	0	0	0	0	1	5	1	1	0	0	6	0	8	3	1	0	1	2	7	2	1	0	10	10	6	9	0	0	1	0	3	0	1	0	0	1	1	1	1	11	1	0	1	1	0	4	3	1	0	2	2	0	3	0	0	1	0	0
chr10	28368775	28369027	atac_P00499	prom_cage	-	ENSDART00000063849	0	4	0	1	1	0	2	0	9	2	0	6	0	0	1	0	0	0	1	7	4	13	0	0	0	0	0	3	4	0	0	0	1	2	1	20	7	0	7	0	0	5	1	0	0	2	11	2	9	0	0	2	0	1	3	8	0	2	3	0	7	2	15	2	0	8	1	1	2	0	0	0	11	14	6	21	1	0	2	1	0
chr10	28380856	28380986	atac_L02252	prom_cage	-	ENSDART00000100207	0	0	0	0	1	0	2	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	2	0	0	2	5	0	1	2	1	6	1	13	2	0	4	2	0	3	4	3	0	4	3	1	8	2	3	3	0	0	0	1	1	0	0	1	3	0	3	1	0	1	2	1	2	2	0	0	1	4	1	2	0	0	2	0	0
chr10	28386477	28386608	atac_L02253	prox	.	.	1	1	0	0	0	1	1	3	5	1	0	0	0	0	1	1	0	0	1	4	0	1	0	1	2	0	2	3	3	0	1	1	1	3	0	11	6	1	2	0	0	3	1	0	0	10	10	0	3	0	1	3	2	1	1	0	0	0	0	1	6	4	12	2	1	2	1	0	2	4	0	1	5	11	0	1	0	1	1	1	2
chr10	28524778	28524891	atac_L02254	prom_refpred	-	XM_009305469.3	2	2	0	0	0	1	2	0	4	0	0	1	0	0	1	0	0	0	1	3	3	4	0	0	1	0	0	10	11	0	0	6	1	4	0	32	2	0	5	3	0	9	5	0	0	19	22	5	27	0	0	0	0	0	6	16	0	0	1	3	12	0	32	9	0	6	0	0	12	2	1	0	21	12	3	33	0	0	0	0	0
chr10	28529643	28529874	atac_P00500	dist	.	.	0	1	0	0	0	1	2	0	10	1	0	2	0	0	3	1	0	1	2	0	1	0	0	0	1	0	0	1	0	0	0	0	0	4	0	9	0	0	2	1	0	2	1	1	1	9	6	1	0	0	0	2	0	1	1	0	0	0	1	0	0	0	12	3	0	4	0	0	4	2	1	0	1	0	0	0	0	0	3	0	0
chr10	28535256	28535336	atac_L02255	dist	.	.	0	0	0	0	1	1	1	0	1	1	0	0	0	0	1	0	1	0	5	1	0	1	0	0	0	0	0	0	2	0	1	1	2	2	0	4	1	0	2	0	2	4	0	3	0	6	8	0	2	0	0	2	0	1	0	0	0	0	1	1	1	0	7	2	0	0	0	0	3	0	1	0	10	7	1	1	0	0	2	2	2
chr10	28536428	28536513	atac_L02256	dist	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	3	1	2	1	1	3	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	3	0	0	1	0	0	1	0	0	0	1	2	0	0	0	0	0	0	2
chr10	28547263	28547399	atac_L02257	dist	.	.	0	2	0	0	0	0	1	0	3	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	1	0	0	2	0	1	0	0	4	1	13	1	0	0	0	0	1	1	0	1	7	7	0	1	0	0	1	1	0	0	1	0	1	0	1	1	0	9	0	1	1	0	1	3	0	2	0	5	1	0	0	0	0	0	0	2
chr10	28587304	28587536	atac_L02258	prom_ens	+	ENSDART00000030138	1	1	0	1	1	0	5	0	13	1	0	0	2	0	0	1	0	0	5	2	0	0	0	0	0	0	0	0	1	0	1	0	1	3	1	6	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	12	1	1	2	0	11	2	24	3	0	2	4	1	4	1	3	0	18	10	5	8	0	0	0	0	1
chr10	28588423	28588545	atac_L02259	prox	.	.	2	3	0	0	0	1	0	0	7	2	0	4	0	0	1	0	0	0	2	4	2	2	0	0	0	0	1	2	6	1	0	0	2	4	2	16	2	0	6	2	0	4	1	2	0	7	9	1	6	0	0	1	0	3	2	1	0	0	0	1	3	0	12	1	0	3	0	0	4	0	0	0	2	2	2	2	0	0	0	0	1
chr10	28591698	28591790	atac_L02260	dist	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	3	1	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	1	2	0	0	2	1	0	0	0	0	0	3	1	1	0	0	1	1	0	0	0	0	0
chr10	28642065	28642224	atac_L02261	dist	.	.	0	1	0	0	1	1	1	0	2	1	0	0	0	0	3	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	2	0	0	0	0	0	1	2	2	0	4	1	0	0	0	1	0	0	0	0	2	0	0	0	4	1	1	13	2	1	0	0	1	6	1	0	0	11	9	0	0	0	0	0	1	2
chr10	28696051	28696144	atac_L02262	dist	.	.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	2	1	0	3	1	0	0	0	0	2	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	9	1	0	0	1	0	3	0	1	0	0	1	0	2	0	0	3	2	0
chr10	28720984	28721089	atac_L02263	dist	.	.	0	1	0	0	0	0	0	0	5	0	0	1	0	0	1	0	0	1	1	1	0	1	0	0	2	1	1	0	3	0	0	1	1	3	1	16	0	0	2	0	0	3	2	0	0	3	1	0	1	0	0	5	1	0	0	3	0	0	0	0	0	0	11	4	0	1	0	0	2	0	1	0	1	4	0	2	0	0	2	2	3
chr10	28740589	28741092	atac_P00501	dist	.	.	2	8	0	0	1	0	12	1	36	8	0	4	1	0	3	1	0	0	11	14	3	3	0	0	3	0	1	0	5	0	0	1	0	9	1	16	1	0	6	0	0	6	3	0	0	6	3	1	1	0	0	2	0	1	1	2	0	0	0	3	9	1	21	5	0	3	1	0	7	2	1	0	8	6	3	2	0	0	1	0	0
chr10	28752345	28752545	atac_P00502	dist	.	.	0	0	0	0	0	1	0	0	2	1	0	0	1	0	0	1	0	0	0	2	0	0	0	0	1	1	1	0	3	0	0	1	2	4	0	8	1	0	0	1	0	3	2	0	0	0	0	0	0	1	0	3	1	1	0	0	0	0	0	3	0	0	4	0	0	0	0	0	2	0	1	0	0	1	0	2	0	0	3	1	3
chr10	28764421	28764511	atac_L02264	dist	.	.	0	0	0	0	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	1	2	0	5	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	2	1	0	5	0	0	2	0	0	0	0	0	0	0	1	0	2	0	0	1	1	1
chr10	28771084	28771185	atac_L02265	dist	.	.	1	1	1	0	0	0	3	1	5	0	0	0	0	0	3	1	1	0	1	4	0	0	0	0	2	1	1	1	1	0	1	0	0	3	0	3	0	0	2	0	0	2	0	1	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	4	0	8	0	0	1	0	0	3	3	1	0	1	3	1	0	0	0	4	0	1
chr10	28800114	28800332	atac_P00503	dist	.	.	1	0	0	0	0	0	1	0	4	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	2	0	0	0	0	1	1	10	0	0	0	0	0	1	0	0	0	3	1	1	2	0	1	1	0	1	0	0	0	0	0	1	0	1	3	0	0	2	1	0	0	0	2	0	1	0	0	1	0	0	1	0	3
chr10	28809091	28809327	atac_P00504	dist	.	.	0	1	0	0	0	0	1	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	1	1	0	4	1	1	2	0	0	3	2	1	0	2	1	0	0	0	0	0	0	1	0	4	0	0	1	2	5	0	3	3	1	1	0	0	1	0	0	1	0	4	1	0	0	0	1	2	1
chr10	28831581	28831889	atac_P00505	dist	.	.	0	2	0	0	1	0	1	0	3	1	1	0	0	0	3	0	0	0	3	2	1	0	0	0	0	1	0	0	0	0	0	1	1	4	1	9	1	0	1	1	0	2	0	0	0	3	3	0	1	1	0	2	0	1	0	1	0	0	1	0	1	0	5	1	1	0	0	0	2	1	0	0	3	3	0	1	0	1	0	2	2
chr10	28835732	28835890	atac_L02266	prom_cage	-	ENSDART00000188436	0	1	0	1	0	0	2	1	6	0	0	1	1	1	1	0	1	0	3	1	0	0	0	0	1	0	0	0	2	0	2	1	2	3	5	26	2	1	4	2	0	6	1	2	0	14	12	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10	28940778	28940972	atac_L02267	dist	.	.	0	0	0	0	1	1	0	0	2	3	0	0	0	1	2	0	1	1	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	2	0	5	1	0	0	0	0	3	0	0	1	4	2	0	1	0	0	1	1	1	0	2	0	0	1	2	4	0	3	0	0	0	0	1	2	0	1	0	0	2	0	0	0	0	1	0	0
chr10	29007783	29007919	atac_L02268	dist	.	.	1	0	0	0	0	1	0	0	1	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	9	1	0	2	0	0	4	0	1	0	1	0	0	1	0	0	0	0	0	3	0	0	0	2	1	1	0	3	2	0	1	0	0	0	2	1	0	0	1	0	0	0	0	2	0	0
chr10	29133867	29133984	atac_L02269	dist	.	.	1	0	0	0	0	1	2	0	2	1	0	1	0	0	1	0	0	0	0	1	1	0	1	0	1	0	1	0	1	0	0	0	1	1	1	2	0	0	0	1	0	0	0	0	1	0	0	1	1	1	0	1	0	1	2	2	0	1	1	0	2	0	12	1	0	3	1	0	3	1	0	1	0	2	0	0	0	0	1	0	1
chr10	29137704	29137907	atac_L02270	prom_refpred	+	XM_009305390.3	2	1	0	0	0	1	3	1	18	1	0	4	2	0	3	0	0	0	3	3	2	0	0	0	0	1	1	2	3	0	0	2	2	5	1	13	2	0	3	0	0	2	3	0	0	0	4	0	1	0	0	1	0	0	0	5	0	1	1	0	9	0	23	2	0	6	1	0	2	4	0	0	7	6	4	16	0	0	0	0	0
chr10	29138033	29138120	atac_L02271	prom_ens	+	ENSDART00000034242	0	2	0	0	0	0	3	0	8	0	0	2	0	0	0	0	0	0	3	1	0	6	0	0	0	0	0	3	4	0	0	0	2	7	1	28	2	0	7	3	0	4	3	0	0	4	5	3	5	0	0	1	1	1	1	5	0	1	2	1	8	0	21	2	0	5	0	0	2	4	0	0	7	8	3	11	0	0	2	0	2
chr10	29265375	29265497	atac_L02272	prom_cage	+	ENSDART00000155390	0	1	0	0	0	1	4	0	3	0	0	1	0	0	2	1	0	0	1	0	0	0	0	0	1	0	0	0	2	0	1	0	0	6	1	14	1	0	3	1	0	3	3	1	1	6	3	0	1	0	0	2	0	0	1	7	0	1	0	2	8	2	18	5	1	3	0	0	8	1	0	0	1	2	3	4	1	2	6	0	1
chr10	29271507	29271743	atac_P00506	prox	.	.	2	3	0	0	1	0	6	0	5	1	0	1	1	1	1	0	0	0	9	11	1	2	0	0	0	0	0	1	4	0	0	0	0	4	0	10	2	0	3	2	0	1	1	2	0	4	2	0	0	0	0	0	1	2	2	6	0	0	0	1	7	2	16	2	1	6	3	1	7	2	2	1	14	17	3	7	0	0	2	0	0
chr10	29272730	29272930	atac_L02273	prom_ens	+,-	ENSDART00000184594	1	6	0	1	0	0	5	2	10	6	0	2	2	1	4	0	0	0	3	9	0	2	0	0	1	0	2	6	8	0	1	2	1	14	2	29	12	2	5	5	0	4	2	0	0	13	21	6	10	0	1	2	0	0	4	8	0	0	3	1	7	1	15	3	0	6	3	1	4	1	2	0	11	16	1	0	1	0	2	0	2
chr10	29430704	29430810	atac_L02274	prox	.	.	0	0	0	0	0	0	1	1	2	0	0	1	0	2	2	1	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	5	1	6	3	0	3	0	1	3	1	1	2	4	2	0	0	0	0	2	0	0	0	2	0	0	0	1	1	1	11	2	0	0	0	0	3	1	1	0	1	4	0	0	1	0	2	0	1
chr10	29547545	29547785	atac_P00507	dist	.	.	0	0	0	0	0	1	0	1	5	0	0	0	1	0	3	0	3	0	7	4	0	1	0	0	0	2	0	0	1	0	0	0	0	1	1	15	0	1	2	2	1	5	0	2	0	4	7	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
chr10	29592832	29593061	atac_P00508	dist	.	.	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	1	0	0	4	1	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	4	0	0	0	0	0	4	1	0	0	2	2	0	0	0	0	1	1	0	0	0	0	3	0	0	0	0	5	0	0	1	0	0	1	1	0	0	1	3	0	0	0	0	2	0	0
chr10	29604452	29604572	atac_L02275	dist	.	.	0	3	0	0	0	0	0	0	4	1	0	0	0	1	0	1	0	0	3	10	0	1	0	0	3	1	0	0	7	0	0	1	1	3	0	5	3	0	1	0	1	4	2	1	0	16	20	2	1	1	0	2	1	1	0	1	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	4	8	0	1	0	1	1	0	3
chr10	29630336	29630448	atac_L02276	dist	.	.	0	3	0	0	2	0	2	0	3	1	0	1	0	0	3	1	0	0	0	0	0	2	0	0	0	0	0	1	3	0	0	1	0	4	0	5	1	0	1	0	0	4	0	1	0	1	3	0	0	0	0	0	0	0	0	3	0	0	1	0	3	0	14	3	0	1	0	0	2	1	0	0	1	2	0	4	0	0	1	1	3
chr10	29642818	29642933	atac_L02277	dist	.	.	0	0	0	0	1	0	1	0	5	0	0	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	1	3	1	1	0	0	2	0	3	1	0	0	0	1	2	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	2	2	0	0	7	2	1	0	0	0	2	0	0	0	0	3	1	2	0	0	0	1	0
chr10	29649360	29649496	atac_L02278	prom_umms	+	TCONS_00007081	0	0	0	0	1	0	1	0	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	2	1	1	0	10	2	1	0	1	1	5	1	0	0	2	3	0	1	0	0	1	0	0	1	0	0	0	2	0	1	0	5	0	0	1	0	1	2	1	0	0	1	0	0	0	1	0	0	1	1
chr10	29718735	29718814	atac_L02279	dist	.	.	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	3	1	1	0	0	0	0	0	1	0	0	3	0	0	1	0	3	0	0	1	1	1	2	0	0	0	3	9	5	2	0	0	0	1	0	1	3	0	0	0	1	3	0	1	0	0	1	0	0	3	0	0	0	4	3	4	5	0	0	1	0	1
chr10	29740685	29740760	atac_L02280	prox	.	.	0	1	0	0	0	1	2	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	5	0	8	1	0	0	1	0	3	1	0	0	2	2	0	0	0	0	1	1	0	0	1	0	0	1	0	3	0	5	0	0	0	0	1	4	0	1	0	0	2	1	0	0	0	1	0	0
chr10	29770000	29770245	atac_L02281	prom_cage	+	ENSDART00000100032	2	3	1	0	0	0	1	1	10	1	0	4	1	0	4	2	0	0	6	6	2	7	0	0	1	0	0	0	3	1	1	2	2	3	0	14	5	0	1	0	0	7	3	1	0	5	8	1	8	0	0	2	0	0	6	7	1	0	1	1	5	3	22	4	0	4	0	0	5	5	2	0	18	17	3	13	0	0	2	1	1
chr10	29815894	29816136	atac_L02282	prox	.	.	1	2	0	0	1	0	4	0	16	3	0	6	0	0	4	0	0	0	4	10	1	6	0	0	0	0	0	2	5	0	0	0	0	6	1	21	4	0	4	3	0	6	1	1	0	11	9	1	4	0	0	0	0	0	3	8	0	0	4	1	4	0	15	5	0	3	2	0	9	1	0	0	8	7	3	7	0	0	3	0	1
chr10	29816469	29816714	atac_L02283	prom_cage	+,-	ENSDART00000055913	0	6	0	0	4	0	1	0	8	1	0	3	2	0	7	0	0	0	1	4	0	4	0	0	3	0	0	4	3	0	0	3	1	6	0	18	4	0	6	2	0	9	1	0	0	12	11	4	11	0	0	1	0	1	2	8	0	0	2	1	9	0	29	5	0	3	3	0	3	2	0	0	5	2	3	9	4	0	5	0	0
chr10	29816844	29817127	atac_L02284	prox	.	.	0	6	0	0	1	1	5	0	17	2	0	1	2	0	1	1	0	0	2	1	2	4	4	0	2	0	0	3	11	0	0	5	0	2	0	17	3	0	3	3	0	8	0	0	0	7	7	2	9	1	0	4	0	1	3	5	1	0	1	2	12	1	23	2	0	1	3	1	6	2	0	0	4	8	4	8	0	1	6	0	0
chr10	29826857	29827036	atac_L02285	prom_ens	-	ENSDART00000131418	0	1	0	0	0	0	0	0	7	1	0	2	0	0	1	1	0	0	7	8	0	1	0	0	1	1	0	0	4	0	1	0	1	2	0	9	1	0	2	1	0	3	2	0	0	17	17	1	2	0	0	0	0	0	0	3	0	0	1	2	2	1	4	1	0	2	0	0	6	1	1	0	5	14	0	1	0	0	1	1	0
